Year,Week,SMN,SMT,VCI,TCI,VHI,Category,Province,Month
1989,25,0.171,289.08,38.75,28.45,33.6,BGD,Dhaka,6
1989,26,0.171,287.46,41.65,27.71,34.68,BGD,Dhaka,6
1989,27,0.172,286.67,46.34,25.31,35.82,BGD,Dhaka,7
1989,28,0.171,286.21,48.63,23.37,36.0,BGD,Dhaka,7
1989,29,0.17,286.23,49.6,21.0,35.3,BGD,Dhaka,7
1989,30,0.174,286.47,52.24,19.47,35.85,BGD,Dhaka,7
1989,31,0.177,286.64,53.08,19.67,36.37,BGD,Dhaka,8
1989,32,0.18,287.13,54.34,19.55,36.95,BGD,Dhaka,8
1989,33,0.182,287.31,53.37,21.4,37.38,BGD,Dhaka,8
1989,34,0.187,287.59,52.23,23.4,37.82,BGD,Dhaka,8
1989,35,0.194,288.05,51.89,25.27,38.58,BGD,Dhaka,8
1989,36,0.198,288.1,48.78,30.53,39.65,BGD,Dhaka,9
1989,37,0.204,288.37,45.5,37.95,41.72,BGD,Dhaka,9
1989,38,0.218,289.26,45.33,44.09,44.71,BGD,Dhaka,9
1989,39,0.236,290.68,46.62,46.83,46.72,BGD,Dhaka,9
1989,40,0.258,292.4,49.21,46.73,47.97,BGD,Dhaka,10
1989,41,0.278,294.06,52.6,48.05,50.32,BGD,Dhaka,10
1989,42,0.291,295.55,53.41,46.57,49.99,BGD,Dhaka,10
1989,43,0.295,296.6,54.15,44.6,49.38,BGD,Dhaka,10
1989,44,0.29,296.89,52.08,52.02,52.05,BGD,Dhaka,11
1989,45,0.283,297.55,53.56,49.24,51.4,BGD,Dhaka,11
1989,46,0.275,298.25,56.67,38.54,47.6,BGD,Dhaka,11
1989,47,0.263,298.54,60.14,32.38,46.26,BGD,Dhaka,11
1989,48,0.249,298.58,62.24,29.05,45.65,BGD,Dhaka,11
1989,49,0.234,298.39,59.39,30.81,45.1,BGD,Dhaka,12
1989,50,0.22,298.12,59.75,24.32,42.03,BGD,Dhaka,12
1989,51,0.208,297.91,57.23,26.66,41.95,BGD,Dhaka,12
1989,52,0.196,297.72,52.48,30.87,41.68,BGD,Dhaka,12
1990,1,0.188,297.65,47.42,33.18,40.3,BGD,Dhaka,1
1990,2,0.183,297.79,43.09,34.57,38.83,BGD,Dhaka,1
1990,3,0.181,298.03,38.56,35.22,36.89,BGD,Dhaka,1
1990,4,0.182,298.4,35.63,34.67,35.15,BGD,Dhaka,1
1990,5,0.185,298.61,32.24,40.39,36.32,BGD,Dhaka,1
1990,6,0.193,298.69,32.51,49.69,41.1,BGD,Dhaka,2
1990,7,0.206,298.77,36.09,59.67,47.88,BGD,Dhaka,2
1990,8,0.218,298.98,38.3,67.14,52.72,BGD,Dhaka,2
1990,9,0.228,299.14,39.19,73.31,56.25,BGD,Dhaka,2
1990,10,0.29,297.33,82.47,54.54,68.51,BGD,Dhaka,3
1990,11,0.252,299.24,46.6,81.35,63.97,BGD,Dhaka,3
1990,12,0.264,299.31,51.7,78.9,65.3,BGD,Dhaka,3
1990,13,0.269,299.29,53.81,75.68,64.75,BGD,Dhaka,3
1990,14,0.269,299.06,54.86,72.42,63.64,BGD,Dhaka,4
1990,15,0.264,298.44,55.33,73.03,64.18,BGD,Dhaka,4
1990,16,0.259,298.03,56.33,70.57,63.45,BGD,Dhaka,4
1990,17,0.257,297.93,59.12,58.69,58.9,BGD,Dhaka,4
1990,18,0.25,297.18,60.02,57.15,58.58,BGD,Dhaka,4
1990,19,0.243,296.17,61.22,58.01,59.61,BGD,Dhaka,5
1990,20,0.236,294.96,61.78,53.24,57.51,BGD,Dhaka,5
1990,21,0.224,293.64,56.91,50.16,53.54,BGD,Dhaka,5
1990,22,0.215,292.55,51.74,43.93,47.83,BGD,Dhaka,5
1990,23,0.203,290.77,47.82,41.33,44.58,BGD,Dhaka,6
1990,24,0.194,288.83,46.91,39.68,43.29,BGD,Dhaka,6
1990,25,0.186,287.58,46.61,35.9,41.26,BGD,Dhaka,6
1990,26,0.181,287.16,47.23,29.17,38.2,BGD,Dhaka,6
1990,27,0.174,286.47,47.75,26.57,37.16,BGD,Dhaka,7
1990,28,0.165,285.48,46.54,27.28,36.91,BGD,Dhaka,7
1990,29,0.159,284.89,45.5,27.61,36.56,BGD,Dhaka,7
1990,30,0.161,285.2,47.56,25.52,36.54,BGD,Dhaka,7
1990,31,0.168,285.86,50.07,23.34,36.71,BGD,Dhaka,8
1990,32,0.173,286.13,51.86,24.14,38.0,BGD,Dhaka,8
1990,33,0.185,287.14,55.72,22.8,39.26,BGD,Dhaka,8
1990,34,0.203,288.96,60.99,17.32,39.15,BGD,Dhaka,8
1990,35,0.222,290.27,65.56,15.07,40.32,BGD,Dhaka,8
1990,36,0.237,290.63,67.04,18.07,42.55,BGD,Dhaka,9
1990,37,0.249,290.47,66.09,25.74,45.92,BGD,Dhaka,9
1990,38,0.265,291.13,66.95,31.31,49.13,BGD,Dhaka,9
1990,39,0.287,292.6,70.09,30.53,50.31,BGD,Dhaka,9
1990,40,0.307,293.82,72.78,29.92,51.35,BGD,Dhaka,10
1990,41,0.321,295.0,73.84,31.58,52.71,BGD,Dhaka,10
1990,42,0.327,296.08,71.81,32.68,52.25,BGD,Dhaka,10
1990,43,0.326,296.98,71.43,31.03,51.23,BGD,Dhaka,10
1990,44,0.321,297.79,71.34,26.49,48.91,BGD,Dhaka,11
1990,45,0.305,297.51,68.53,44.36,56.44,BGD,Dhaka,11
1990,46,0.29,297.87,68.74,43.43,56.08,BGD,Dhaka,11
1990,47,0.274,298.52,70.15,29.63,49.89,BGD,Dhaka,11
1990,48,0.255,298.62,67.8,26.52,47.16,BGD,Dhaka,11
1990,49,0.238,298.59,62.85,26.2,44.52,BGD,Dhaka,12
1990,50,0.221,298.29,61.73,20.32,41.03,BGD,Dhaka,12
1990,51,0.209,297.86,58.93,27.97,43.45,BGD,Dhaka,12
1990,52,0.203,297.57,59.04,34.42,46.73,BGD,Dhaka,12
1991,1,0.199,297.42,58.03,38.76,48.39,BGD,Dhaka,1
1991,2,0.196,297.39,55.89,43.54,49.71,BGD,Dhaka,1
1991,3,0.198,297.58,54.73,45.15,49.94,BGD,Dhaka,1
1991,4,0.203,298.14,54.87,39.59,47.23,BGD,Dhaka,1
1991,5,0.211,298.83,54.82,34.54,44.68,BGD,Dhaka,1
1991,6,0.217,299.45,52.98,33.25,43.11,BGD,Dhaka,2
1991,7,0.223,299.87,49.88,36.2,43.04,BGD,Dhaka,2
1991,8,0.233,300.29,49.46,39.15,44.31,BGD,Dhaka,2
1991,9,0.244,300.81,50.2,39.5,44.85,BGD,Dhaka,2
1991,10,0.252,301.1,50.01,41.91,45.96,BGD,Dhaka,3
1991,11,0.256,300.8,49.08,52.34,50.71,BGD,Dhaka,3
1991,12,0.261,300.52,49.88,58.42,54.15,BGD,Dhaka,3
1991,13,0.267,300.46,52.28,56.8,54.54,BGD,Dhaka,3
1991,14,0.266,300.05,52.23,57.02,54.62,BGD,Dhaka,4
1991,15,0.258,299.48,50.75,57.81,54.28,BGD,Dhaka,4
1991,16,0.247,298.87,48.16,57.88,53.02,BGD,Dhaka,4
1991,17,0.23,297.6,41.99,61.26,51.62,BGD,Dhaka,4
1991,18,0.211,296.24,34.95,65.37,50.16,BGD,Dhaka,4
1991,19,0.193,295.08,29.21,65.84,47.53,BGD,Dhaka,5
1991,20,0.178,293.32,24.96,63.8,44.38,BGD,Dhaka,5
1991,21,0.171,291.73,24.12,58.96,41.54,BGD,Dhaka,5
1991,22,0.164,290.27,23.37,52.62,37.99,BGD,Dhaka,5
1991,23,0.156,288.67,22.6,46.53,34.56,BGD,Dhaka,6
1991,24,0.148,287.33,23.27,40.38,31.82,BGD,Dhaka,6
1991,25,0.141,286.12,24.07,36.15,30.11,BGD,Dhaka,6
1991,26,0.14,285.67,27.44,30.31,28.87,BGD,Dhaka,6
1991,27,0.14,285.12,31.13,27.75,29.44,BGD,Dhaka,7
1991,28,0.142,285.36,34.83,23.9,29.37,BGD,Dhaka,7
1991,29,0.139,284.7,35.0,25.74,30.37,BGD,Dhaka,7
1991,30,0.138,284.49,35.22,26.63,30.93,BGD,Dhaka,7
1991,31,0.142,285.38,37.03,23.64,30.34,BGD,Dhaka,8
1991,32,0.15,286.43,40.4,21.28,30.84,BGD,Dhaka,8
1991,33,0.154,286.63,40.8,22.39,31.59,BGD,Dhaka,8
1991,34,0.159,286.75,40.29,24.12,32.2,BGD,Dhaka,8
1991,35,0.163,286.86,38.99,27.16,33.08,BGD,Dhaka,8
1991,36,0.171,287.48,37.28,30.11,33.7,BGD,Dhaka,9
1991,37,0.179,288.27,34.68,34.52,34.6,BGD,Dhaka,9
1991,38,0.192,289.65,33.61,37.49,35.55,BGD,Dhaka,9
1991,39,0.21,291.49,34.32,36.28,35.3,BGD,Dhaka,9
1991,40,0.229,293.17,35.62,34.16,34.89,BGD,Dhaka,10
1991,41,0.246,294.69,36.36,34.97,35.67,BGD,Dhaka,10
1991,42,0.254,294.94,34.51,50.54,42.53,BGD,Dhaka,10
1991,43,0.259,295.6,34.18,57.23,45.7,BGD,Dhaka,10
1991,44,0.261,296.67,35.35,52.02,43.68,BGD,Dhaka,11
1991,45,0.252,297.02,34.44,58.01,46.23,BGD,Dhaka,11
1991,46,0.239,297.07,33.13,65.45,49.29,BGD,Dhaka,11
1991,47,0.225,297.04,32.79,67.89,50.34,BGD,Dhaka,11
1991,48,0.211,296.87,32.77,68.13,50.45,BGD,Dhaka,11
1991,49,0.199,296.75,32.75,67.77,50.26,BGD,Dhaka,12
1991,50,0.19,296.62,36.0,61.32,48.66,BGD,Dhaka,12
1991,51,0.185,296.53,39.44,60.87,50.16,BGD,Dhaka,12
1991,52,0.181,296.31,40.89,64.33,52.61,BGD,Dhaka,12
1992,1,0.179,296.19,40.16,67.72,53.94,BGD,Dhaka,1
1992,2,0.178,296.24,39.16,70.26,54.71,BGD,Dhaka,1
1992,3,0.181,296.38,39.72,73.12,56.42,BGD,Dhaka,1
1992,4,0.186,296.43,40.33,78.93,59.63,BGD,Dhaka,1
1992,5,0.193,296.87,40.12,77.84,58.98,BGD,Dhaka,1
1992,6,0.199,297.29,38.18,78.14,58.16,BGD,Dhaka,2
1992,7,0.208,297.93,38.68,76.75,57.72,BGD,Dhaka,2
1992,8,0.219,298.99,39.67,66.86,53.27,BGD,Dhaka,2
1992,9,0.227,300.21,39.47,52.39,45.93,BGD,Dhaka,2
1992,10,0.236,301.25,40.02,40.15,40.08,BGD,Dhaka,3
1992,11,0.245,302.12,41.67,28.76,35.22,BGD,Dhaka,3
1992,12,0.251,302.69,43.31,21.26,32.29,BGD,Dhaka,3
1992,13,0.255,303.02,44.31,16.29,30.3,BGD,Dhaka,3
1992,14,0.255,303.11,44.95,11.58,28.26,BGD,Dhaka,4
1992,15,0.251,303.08,46.32,7.58,26.95,BGD,Dhaka,4
1992,16,0.242,302.73,45.26,5.1,25.18,BGD,Dhaka,4
1992,17,0.235,302.09,45.19,4.15,24.67,BGD,Dhaka,4
1992,18,0.227,301.37,45.7,3.83,24.77,BGD,Dhaka,4
1992,19,0.22,300.45,47.11,4.12,25.61,BGD,Dhaka,5
1992,20,0.215,299.48,49.27,5.81,27.54,BGD,Dhaka,5
1992,21,0.214,298.73,51.58,5.06,28.32,BGD,Dhaka,5
1992,22,0.211,297.27,50.38,8.82,29.6,BGD,Dhaka,5
1992,23,0.208,295.66,51.28,10.08,30.68,BGD,Dhaka,6
1992,24,0.207,294.27,54.06,8.33,31.2,BGD,Dhaka,6
1992,25,0.201,292.46,54.56,10.54,32.55,BGD,Dhaka,6
1992,26,0.198,290.98,55.86,11.15,33.51,BGD,Dhaka,6
1992,27,0.195,289.64,58.05,12.15,35.1,BGD,Dhaka,7
1992,28,0.196,288.91,61.61,11.97,36.79,BGD,Dhaka,7
1992,29,0.204,288.82,67.1,11.34,39.22,BGD,Dhaka,7
1992,30,0.213,288.98,71.88,10.78,41.33,BGD,Dhaka,7
1992,31,0.222,289.34,75.18,10.37,42.78,BGD,Dhaka,8
1992,32,0.226,289.38,76.38,12.25,44.31,BGD,Dhaka,8
1992,33,0.234,289.88,78.3,12.6,45.45,BGD,Dhaka,8
1992,34,0.252,291.36,82.79,8.73,45.76,BGD,Dhaka,8
1992,35,0.262,291.85,83.26,10.08,46.67,BGD,Dhaka,8
1992,36,0.272,292.67,82.06,10.25,46.16,BGD,Dhaka,9
1992,37,0.281,293.49,79.97,11.36,45.66,BGD,Dhaka,9
1992,38,0.287,293.91,75.83,16.57,46.2,BGD,Dhaka,9
1992,39,0.295,294.54,72.41,19.42,45.91,BGD,Dhaka,9
1992,40,0.304,295.19,69.78,22.48,46.13,BGD,Dhaka,10
1992,41,0.31,295.81,66.98,29.46,48.22,BGD,Dhaka,10
1992,42,0.316,296.5,64.26,35.93,50.1,BGD,Dhaka,10
1992,43,0.314,297.07,63.42,39.23,51.33,BGD,Dhaka,10
1992,44,0.306,297.59,61.22,39.17,50.2,BGD,Dhaka,11
1992,45,0.29,297.51,58.07,51.76,54.91,BGD,Dhaka,11
1992,46,0.272,297.73,56.06,52.99,54.52,BGD,Dhaka,11
1992,47,0.254,297.85,55.17,50.6,52.88,BGD,Dhaka,11
1992,48,0.237,297.43,54.35,56.45,55.4,BGD,Dhaka,11
1992,49,0.22,297.12,49.11,60.08,54.59,BGD,Dhaka,12
1992,50,0.205,297.06,49.06,50.91,49.98,BGD,Dhaka,12
1992,51,0.192,297.11,46.23,46.72,46.47,BGD,Dhaka,12
1992,52,0.18,297.17,40.88,44.41,42.64,BGD,Dhaka,12
1993,1,0.171,297.19,35.5,45.32,40.41,BGD,Dhaka,1
1993,2,0.166,297.26,30.86,47.54,39.2,BGD,Dhaka,1
1993,3,0.166,297.46,28.55,48.36,38.46,BGD,Dhaka,1
1993,4,0.172,297.68,29.44,50.71,40.07,BGD,Dhaka,1
1993,5,0.178,297.94,28.49,54.74,41.61,BGD,Dhaka,1
1993,6,0.189,298.29,30.47,57.84,44.15,BGD,Dhaka,2
1993,7,0.203,298.9,34.08,57.02,45.55,BGD,Dhaka,2
1993,8,0.218,299.33,37.68,60.0,48.84,BGD,Dhaka,2
1993,9,0.24,299.71,45.25,62.52,53.89,BGD,Dhaka,2
1993,10,0.256,300.09,49.36,62.53,55.94,BGD,Dhaka,3
1993,11,0.267,300.22,51.98,64.39,58.18,BGD,Dhaka,3
1993,12,0.274,300.27,54.33,63.85,59.09,BGD,Dhaka,3
1993,13,0.278,300.17,55.53,62.57,59.05,BGD,Dhaka,3
1993,14,0.281,299.93,58.45,59.55,59.0,BGD,Dhaka,4
1993,15,0.279,299.37,61.63,59.94,60.78,BGD,Dhaka,4
1993,16,0.272,298.73,61.65,60.72,61.18,BGD,Dhaka,4
1993,17,0.265,298.08,62.25,55.86,59.05,BGD,Dhaka,4
1993,18,0.257,297.32,62.86,53.41,58.14,BGD,Dhaka,4
1993,19,0.251,296.37,64.35,51.63,57.99,BGD,Dhaka,5
1993,20,0.247,295.39,67.28,43.86,55.57,BGD,Dhaka,5
1993,21,0.247,294.58,68.8,36.44,52.62,BGD,Dhaka,5
1993,22,0.244,293.09,67.07,34.77,50.92,BGD,Dhaka,5
1993,23,0.238,291.75,65.71,29.26,47.48,BGD,Dhaka,6
1993,24,0.231,290.92,65.56,20.64,43.1,BGD,Dhaka,6
1993,25,0.223,289.5,64.62,18.22,41.42,BGD,Dhaka,6
1993,26,0.217,288.69,64.28,14.44,39.36,BGD,Dhaka,6
1993,27,0.207,287.8,63.49,13.08,38.28,BGD,Dhaka,7
1993,28,0.194,286.52,60.04,15.27,37.65,BGD,Dhaka,7
1993,29,0.186,286.02,57.84,16.13,36.99,BGD,Dhaka,7
1993,30,0.18,285.91,56.01,16.34,36.17,BGD,Dhaka,7
1993,31,0.174,285.54,52.57,18.3,35.44,BGD,Dhaka,8
1993,32,0.169,285.23,50.0,20.6,35.3,BGD,Dhaka,8
1993,33,0.169,285.13,48.46,23.12,35.79,BGD,Dhaka,8
1993,34,0.177,286.01,49.93,22.28,36.11,BGD,Dhaka,8
1993,35,0.188,286.45,51.43,24.33,37.88,BGD,Dhaka,8
1993,36,0.204,287.88,53.37,23.5,38.44,BGD,Dhaka,9
1993,37,0.224,289.79,55.61,21.43,38.52,BGD,Dhaka,9
1993,38,0.235,290.8,53.93,25.36,39.64,BGD,Dhaka,9
1993,39,0.242,292.2,50.01,25.3,37.65,BGD,Dhaka,9
1993,40,0.249,293.5,46.09,24.25,35.17,BGD,Dhaka,10
1993,41,0.255,294.61,42.34,27.49,34.91,BGD,Dhaka,10
1993,42,0.259,296.34,39.33,22.35,30.84,BGD,Dhaka,10
1993,43,0.256,298.15,35.42,12.5,23.96,BGD,Dhaka,10
1993,44,0.242,299.41,28.39,6.65,17.52,BGD,Dhaka,11
1993,45,0.224,300.2,21.34,3.97,12.65,BGD,Dhaka,11
1993,46,0.208,300.81,17.9,2.81,10.36,BGD,Dhaka,11
1993,47,0.196,301.2,17.64,2.35,10.0,BGD,Dhaka,11
1993,48,0.187,301.29,20.18,2.25,11.21,BGD,Dhaka,11
1993,49,0.182,301.31,23.08,2.36,12.72,BGD,Dhaka,12
1993,50,0.173,301.14,24.93,1.71,13.32,BGD,Dhaka,12
1993,51,0.165,300.81,24.99,1.53,13.26,BGD,Dhaka,12
1993,52,0.16,300.53,25.07,1.53,13.3,BGD,Dhaka,12
1994,1,0.162,300.16,27.02,2.07,14.54,BGD,Dhaka,1
1994,2,0.17,299.91,33.09,3.65,18.37,BGD,Dhaka,1
1994,3,0.177,299.67,36.99,8.14,22.56,BGD,Dhaka,1
1994,4,0.184,299.49,39.23,14.76,26.99,BGD,Dhaka,1
1994,5,0.19,299.2,37.99,28.04,33.02,BGD,Dhaka,1
1994,6,0.199,299.03,38.33,42.29,40.31,BGD,Dhaka,2
1994,7,0.211,299.2,40.75,50.36,45.55,BGD,Dhaka,2
1994,8,0.224,299.8,42.45,50.58,46.52,BGD,Dhaka,2
1994,9,0.233,300.15,40.92,54.52,47.72,BGD,Dhaka,2
1994,10,0.239,300.44,39.04,56.76,47.9,BGD,Dhaka,3
1994,11,0.241,300.73,36.6,56.08,46.34,BGD,Dhaka,3
1994,12,0.244,300.68,36.46,57.32,46.89,BGD,Dhaka,3
1994,13,0.248,300.44,37.82,58.37,48.09,BGD,Dhaka,3
1994,14,0.25,299.92,40.31,59.66,49.98,BGD,Dhaka,4
1994,15,0.249,299.73,43.74,54.88,49.31,BGD,Dhaka,4
1994,16,0.243,299.74,44.81,46.55,45.68,BGD,Dhaka,4
1994,17,0.236,299.24,44.77,41.09,42.93,BGD,Dhaka,4
1994,18,0.227,298.46,44.77,40.67,42.72,BGD,Dhaka,4
1994,19,0.224,297.76,48.86,38.13,43.5,BGD,Dhaka,5
1994,20,0.225,296.84,54.94,33.58,44.26,BGD,Dhaka,5
1994,21,0.231,296.08,61.54,28.25,44.9,BGD,Dhaka,5
1994,22,0.24,295.07,66.31,24.36,45.34,BGD,Dhaka,5
1994,23,0.249,294.0,72.3,18.97,45.64,BGD,Dhaka,6
1994,24,0.258,293.08,78.29,12.84,45.56,BGD,Dhaka,6
1994,25,0.265,292.09,82.1,10.02,46.06,BGD,Dhaka,6
1994,26,0.275,291.57,85.71,6.96,46.33,BGD,Dhaka,6
1994,27,0.281,291.37,89.09,4.94,47.02,BGD,Dhaka,7
1994,28,0.283,291.32,90.83,3.97,47.4,BGD,Dhaka,7
1994,29,0.281,291.37,91.46,3.75,47.61,BGD,Dhaka,7
1994,30,0.274,291.18,90.58,4.18,47.38,BGD,Dhaka,7
1994,31,0.265,291.04,88.51,4.92,46.71,BGD,Dhaka,8
1994,32,0.258,290.96,86.52,6.04,46.28,BGD,Dhaka,8
1994,33,0.256,291.03,84.76,6.89,45.82,BGD,Dhaka,8
1994,34,0.259,291.28,83.3,7.76,45.53,BGD,Dhaka,8
1994,35,0.265,291.53,81.7,9.66,45.68,BGD,Dhaka,8
1994,36,0.268,291.8,78.03,11.9,44.97,BGD,Dhaka,9
1995,4,0.208,299.51,56.34,14.68,35.51,BGD,Dhaka,1
1995,5,0.21,299.72,52.18,18.59,35.38,BGD,Dhaka,1
1995,6,0.212,299.92,47.46,25.2,36.33,BGD,Dhaka,2
1995,7,0.217,300.14,43.81,32.08,37.95,BGD,Dhaka,2
1995,8,0.224,300.41,41.15,38.51,39.83,BGD,Dhaka,2
1995,9,0.231,300.74,39.14,42.72,40.93,BGD,Dhaka,2
1995,10,0.238,301.16,38.27,42.97,40.62,BGD,Dhaka,3
1995,11,0.245,301.64,38.29,39.08,38.69,BGD,Dhaka,3
1995,12,0.249,302.08,38.93,32.97,35.95,BGD,Dhaka,3
1995,13,0.251,302.3,39.27,28.82,34.05,BGD,Dhaka,3
1995,14,0.252,302.32,40.73,24.75,32.74,BGD,Dhaka,4
1995,15,0.25,302.27,43.76,20.88,32.32,BGD,Dhaka,4
1995,16,0.245,301.88,44.91,19.41,32.16,BGD,Dhaka,4
1995,17,0.236,301.02,44.29,19.85,32.07,BGD,Dhaka,4
1995,18,0.221,299.82,41.51,24.2,32.85,BGD,Dhaka,4
1995,19,0.206,298.7,38.2,26.02,32.11,BGD,Dhaka,5
1995,20,0.192,297.21,35.22,29.22,32.22,BGD,Dhaka,5
1995,21,0.18,295.27,31.42,35.42,33.42,BGD,Dhaka,5
1995,22,0.173,293.88,29.7,32.94,31.32,BGD,Dhaka,5
1995,23,0.166,291.75,28.98,32.16,30.57,BGD,Dhaka,6
1995,24,0.158,289.04,29.04,32.61,30.83,BGD,Dhaka,6
1995,25,0.146,285.67,26.72,36.83,31.77,BGD,Dhaka,6
1995,26,0.131,282.52,23.28,39.31,31.29,BGD,Dhaka,6
1995,27,0.122,280.86,23.0,36.91,29.96,BGD,Dhaka,7
1995,28,0.12,280.4,24.67,32.76,28.72,BGD,Dhaka,7
1995,29,0.117,279.48,24.47,33.02,28.75,BGD,Dhaka,7
1995,30,0.115,278.8,24.11,34.13,29.12,BGD,Dhaka,7
1995,31,0.111,278.14,22.47,36.03,29.25,BGD,Dhaka,8
1995,32,0.111,278.17,22.3,36.52,29.41,BGD,Dhaka,8
1995,33,0.115,278.4,23.59,37.91,30.75,BGD,Dhaka,8
1995,34,0.122,279.02,25.08,38.07,31.58,BGD,Dhaka,8
1995,35,0.135,280.69,28.27,35.15,31.71,BGD,Dhaka,8
1995,36,0.148,282.15,29.68,35.54,32.61,BGD,Dhaka,9
1995,37,0.164,283.65,30.87,38.72,34.79,BGD,Dhaka,9
1995,38,0.181,285.25,31.44,44.83,38.13,BGD,Dhaka,9
1995,39,0.202,287.13,33.59,49.91,41.75,BGD,Dhaka,9
1995,40,0.227,289.83,37.87,48.21,43.04,BGD,Dhaka,10
1995,41,0.254,292.59,44.4,44.96,44.68,BGD,Dhaka,10
1995,42,0.276,294.48,50.48,43.86,47.17,BGD,Dhaka,10
1995,43,0.292,295.87,57.8,37.94,47.87,BGD,Dhaka,10
1995,44,0.297,296.68,62.61,35.12,48.86,BGD,Dhaka,11
1995,45,0.293,297.07,65.95,39.13,52.54,BGD,Dhaka,11
1995,46,0.282,297.51,67.25,39.29,53.27,BGD,Dhaka,11
1995,47,0.263,297.67,65.45,41.52,53.48,BGD,Dhaka,11
1995,48,0.241,297.5,60.68,47.01,53.84,BGD,Dhaka,11
1995,49,0.223,297.39,53.85,49.77,51.81,BGD,Dhaka,12
1995,50,0.21,297.33,54.01,41.33,47.67,BGD,Dhaka,12
1995,51,0.201,297.26,53.24,40.88,47.06,BGD,Dhaka,12
1995,52,0.197,297.3,55.19,39.81,47.5,BGD,Dhaka,12
1996,1,0.197,297.34,56.65,40.47,48.56,BGD,Dhaka,1
1996,2,0.2,297.49,59.22,41.63,50.43,BGD,Dhaka,1
1996,3,0.206,297.84,62.04,39.86,50.95,BGD,Dhaka,1
1996,4,0.213,298.36,63.82,35.44,49.63,BGD,Dhaka,1
1996,5,0.222,298.88,64.7,34.43,49.57,BGD,Dhaka,1
1996,6,0.232,299.3,65.31,37.39,51.35,BGD,Dhaka,2
1996,7,0.245,299.77,67.0,39.62,53.31,BGD,Dhaka,2
1996,8,0.259,300.27,67.47,41.41,54.44,BGD,Dhaka,2
1996,9,0.272,300.59,66.78,45.7,56.24,BGD,Dhaka,2
1996,10,0.282,300.79,65.12,49.76,57.44,BGD,Dhaka,3
1996,11,0.289,301.07,63.72,49.19,56.46,BGD,Dhaka,3
1996,12,0.291,301.51,62.42,42.54,52.48,BGD,Dhaka,3
1996,13,0.29,301.83,60.56,35.5,48.03,BGD,Dhaka,3
1996,14,0.282,301.66,57.39,32.69,45.04,BGD,Dhaka,4
1996,15,0.271,301.11,55.23,34.37,44.8,BGD,Dhaka,4
1996,16,0.259,300.49,53.08,34.91,44.0,BGD,Dhaka,4
1996,17,0.248,299.84,51.3,31.96,41.63,BGD,Dhaka,4
1996,18,0.234,298.56,48.49,37.94,43.22,BGD,Dhaka,4
1996,19,0.217,296.63,44.17,50.71,47.44,BGD,Dhaka,5
1996,20,0.208,295.13,43.78,49.69,46.73,BGD,Dhaka,5
1996,21,0.202,293.94,43.43,44.62,44.03,BGD,Dhaka,5
1996,22,0.195,292.13,40.87,44.35,42.61,BGD,Dhaka,5
1996,23,0.185,289.51,38.72,46.46,42.59,BGD,Dhaka,6
1996,24,0.173,286.62,36.05,48.24,42.15,BGD,Dhaka,6
1996,25,0.159,283.62,32.73,51.03,41.88,BGD,Dhaka,6
1996,26,0.144,280.49,29.06,53.81,41.44,BGD,Dhaka,6
1996,27,0.132,278.25,27.41,54.52,40.97,BGD,Dhaka,7
1996,28,0.125,277.36,26.94,52.66,39.8,BGD,Dhaka,7
1996,29,0.125,277.39,28.57,49.75,39.16,BGD,Dhaka,7
1996,30,0.131,278.1,32.67,46.1,39.39,BGD,Dhaka,7
1996,31,0.134,278.25,34.03,45.47,39.75,BGD,Dhaka,8
1996,32,0.137,278.58,35.72,45.73,40.72,BGD,Dhaka,8
1996,33,0.154,280.57,42.0,40.73,41.37,BGD,Dhaka,8
1996,34,0.176,283.28,49.95,32.63,41.29,BGD,Dhaka,8
1996,35,0.198,285.53,56.43,27.55,41.99,BGD,Dhaka,8
1996,36,0.218,287.19,60.13,25.78,42.96,BGD,Dhaka,9
1996,37,0.239,288.73,63.19,26.11,44.65,BGD,Dhaka,9
1996,38,0.263,290.43,67.35,27.04,47.19,BGD,Dhaka,9
1996,39,0.285,291.93,70.65,27.63,49.14,BGD,Dhaka,9
1996,40,0.303,293.62,72.57,25.21,48.89,BGD,Dhaka,10
1996,41,0.315,295.21,73.15,24.04,48.6,BGD,Dhaka,10
1996,42,0.32,296.22,71.17,28.34,49.75,BGD,Dhaka,10
1996,43,0.317,297.13,69.57,29.84,49.71,BGD,Dhaka,10
1996,44,0.304,297.25,64.52,38.62,51.57,BGD,Dhaka,11
1996,45,0.287,297.14,59.98,52.01,56.0,BGD,Dhaka,11
1996,46,0.272,297.47,58.32,52.52,55.42,BGD,Dhaka,11
1996,47,0.256,297.81,58.8,47.21,53.0,BGD,Dhaka,11
1996,48,0.239,297.85,56.69,44.25,50.47,BGD,Dhaka,11
1996,49,0.22,297.62,49.86,46.77,48.32,BGD,Dhaka,12
1996,50,0.204,297.41,47.23,39.92,43.57,BGD,Dhaka,12
1996,51,0.196,297.43,47.76,37.33,42.55,BGD,Dhaka,12
1996,52,0.191,297.52,48.7,35.09,41.89,BGD,Dhaka,12
1997,1,0.187,297.53,47.45,35.48,41.46,BGD,Dhaka,1
1997,2,0.186,297.54,45.86,39.62,42.74,BGD,Dhaka,1
1997,3,0.185,297.72,42.76,41.78,42.27,BGD,Dhaka,1
1997,4,0.187,297.9,40.13,45.33,42.73,BGD,Dhaka,1
